,Svm,Catboost,Knn,logisticregression,Randomforest,Bayes,Adaboost,Decision_tree,lightgbm
acc,0.9442307692307692,0.9423076923076923,0.9442307692307692,0.9596153846153846,0.8634615384615383,0.9442307692307692,0.8057692307692308,0.8038461538461539,0.7692307692307693
auc,0.9666420118343197,0.9715976331360947,0.9442307692307692,0.969896449704142,0.9432692307692306,0.9613165680473372,0.8057692307692308,0.8038461538461539,0.7692307692307693
sen,0.8884615384615386,0.8884615384615386,0.8884615384615386,0.9615384615384615,0.7461538461538463,0.8884615384615386,0.7384615384615387,0.6961538461538461,0.6153846153846153
spec,1.0,0.9961538461538462,1.0,0.9576923076923076,0.9807692307692308,1.0,0.8730769230769232,0.9115384615384616,0.9230769230769231
mcc,0.8940892108828044,0.8900342421812917,0.8940892108828044,0.9192962720449736,0.7488748525073792,0.8940892108828044,0.6242837575394979,0.6244754903655153,0.5659164584181103
f1_score,0.9408979591836732,0.9390156062424968,0.9408979591836732,0.9597242380261248,0.8437590174064031,0.9408979591836732,0.7903581148326737,0.7763866765274777,0.7272727272727274
