,Svm,Catboost,Knn,logisticregression,Randomforest,Bayes,Adaboost,Decision_tree,lightgbm
acc,0.9423076923076923,0.9423076923076923,0.9423076923076923,0.9423076923076923,0.9423076923076923,0.9423076923076923,0.9423076923076923,0.9423076923076923,0.9423076923076923
auc,0.9471893491124261,0.9474112426035504,0.9471893491124261,0.9471893491124261,0.9474112426035504,0.9423076923076923,0.9474112426035504,0.9423076923076923,0.9423076923076923
sen,0.8961538461538463,0.8961538461538463,0.8961538461538463,0.8961538461538463,0.8846153846153848,0.8961538461538463,0.8961538461538463,0.8846153846153848,0.8846153846153848
spec,0.9884615384615385,0.9884615384615385,0.9884615384615385,0.9884615384615385,1.0,0.9884615384615385,0.9884615384615385,1.0,1.0
mcc,0.8905635565617211,0.8905635565617211,0.8905635565617211,0.8905635565617211,0.8905635565617211,0.8905635565617211,0.8905635565617211,0.8905635565617211,0.8905635565617211
f1_score,0.9394434137291279,0.9394434137291279,0.9394434137291279,0.9394434137291279,0.9387755102040816,0.9394434137291279,0.9394434137291279,0.9387755102040816,0.9387755102040816
