,Svm,Catboost,Knn,logisticregression,Randomforest,Bayes,Adaboost,Decision_tree,lightgbm
acc,0.9076433121019108,0.9044585987261147,0.910828025477707,0.9076433121019108,0.9012738853503185,0.910828025477707,0.8853503184713376,0.9012738853503185,0.8757961783439491
auc,0.9490040163901172,0.9487200292101099,0.910828025477707,0.9490040163901172,0.9489228771958295,0.9156963771349751,0.8853503184713376,0.9012738853503185,0.8757961783439491
sen,0.8980891719745223,0.8853503184713376,0.8853503184713376,0.8980891719745223,0.8726114649681529,0.8853503184713376,0.8471337579617835,0.89171974522293,0.8726114649681529
spec,0.9171974522292994,0.9235668789808917,0.9363057324840764,0.9171974522292994,0.9299363057324841,0.9363057324840764,0.9235668789808917,0.910828025477707,0.8789808917197452
mcc,0.8154355063002008,0.8095085593033728,0.8227248288402618,0.8154355063002008,0.8038696706626434,0.8227248288402618,0.772961774023272,0.8026943265142602,0.7516076030513674
f1_score,0.9067524115755626,0.9025974025974027,0.9084967320261438,0.9067524115755626,0.898360655737705,0.9084967320261438,0.880794701986755,0.9003215434083601,0.8753993610223643
