,Svm,Catboost,Knn,logisticregression,Randomforest,Bayes,Adaboost,Decision_tree,lightgbm
acc,0.9250000000000002,0.9076923076923077,0.9250000000000002,0.9442307692307692,0.8980769230769232,0.9250000000000002,0.826923076923077,0.8326923076923076,0.7884615384615384
auc,0.9760355029585799,0.9795857988165679,0.925,0.9802514792899408,0.9562130177514794,0.958801775147929,0.826923076923077,0.8326923076923076,0.7884615384615384
sen,0.8884615384615386,0.8538461538461537,0.8884615384615386,0.926923076923077,0.8461538461538461,0.8884615384615386,0.7576923076923077,0.7846153846153847,0.6923076923076924
spec,0.9615384615384615,0.9615384615384615,0.9615384615384615,0.9615384615384615,0.9500000000000002,0.9615384615384615,0.8961538461538463,0.8807692307692309,0.8846153846153848
mcc,0.8523286235880974,0.8203379638416788,0.8523286235880974,0.8890510637893758,0.8013821914472249,0.8523286235880974,0.6609951197515942,0.6702791195069112,0.5878963512522154
f1_score,0.9221176470588235,0.9022809123649461,0.9221176470588235,0.9432126696832579,0.892136299364263,0.9221176470588235,0.8119002920317065,0.8223588780847855,0.7659574468085106
