,Svm,Catboost,Knn,logisticregression,Randomforest,Bayes,Adaboost,Decision_tree,lightgbm
acc,0.910828025477707,0.8885350318471338,0.9140127388535032,0.9044585987261147,0.9044585987261147,0.910828025477707,0.8757961783439491,0.9012738853503185,0.8694267515923567
auc,0.9587812893017973,0.9603432187918375,0.9140127388535032,0.9620674266704532,0.9519250273844782,0.9130999229177654,0.8757961783439491,0.9012738853503185,0.8694267515923567
sen,0.89171974522293,0.8726114649681529,0.89171974522293,0.8980891719745223,0.8789808917197452,0.89171974522293,0.8726114649681529,0.89171974522293,0.8407643312101911
spec,0.9299363057324841,0.9044585987261147,0.9363057324840764,0.910828025477707,0.9299363057324841,0.9299363057324841,0.8789808917197452,0.910828025477707,0.8980891719745223
mcc,0.8222567255916149,0.7774644314502371,0.8288497269823397,0.8089828403312996,0.809969405137312,0.8222567255916149,0.7516076030513674,0.8026943265142602,0.7400704904513224
f1_score,0.9090909090909091,0.8867313915857605,0.9120521172638437,0.9038461538461539,0.9019607843137255,0.9090909090909091,0.8753993610223643,0.9003215434083601,0.8655737704918033
