,Svm,Catboost,Knn,logisticregression,Randomforest,Bayes,Adaboost,Decision_tree,lightgbm
acc,0.9140127388535032,0.9171974522292994,0.9140127388535032,0.9076433121019108,0.910828025477707,0.9140127388535032,0.8853503184713376,0.8757961783439491,0.8694267515923567
auc,0.9561645502860157,0.9565905310560268,0.9140127388535032,0.9561645502860157,0.9558805631060083,0.9140127388535032,0.8853503184713376,0.8757961783439491,0.8694267515923567
sen,0.89171974522293,0.89171974522293,0.89171974522293,0.910828025477707,0.8789808917197452,0.89171974522293,0.8471337579617835,0.8726114649681529,0.8407643312101911
spec,0.9363057324840764,0.9426751592356688,0.9363057324840764,0.9044585987261147,0.9426751592356688,0.9363057324840764,0.9235668789808917,0.8789808917197452,0.8980891719745223
mcc,0.8288497269823397,0.8354802525432116,0.8288497269823397,0.8153031626319918,0.8233278522504481,0.8288497269823397,0.772961774023272,0.7516076030513674,0.7400704904513224
f1_score,0.9120521172638437,0.9150326797385622,0.9120521172638437,0.9079365079365079,0.9078947368421053,0.9120521172638437,0.880794701986755,0.8753993610223643,0.8655737704918033
