,Svm,Catboost,Knn,logisticregression,Randomforest,Bayes,Adaboost,Decision_tree,lightgbm
acc,0.8903846153846156,0.9230769230769231,0.8903846153846156,0.9250000000000002,0.8461538461538461,0.8903846153846156,0.8153846153846154,0.8211538461538461,0.7884615384615384
auc,0.9540680473372779,0.9528106508875739,0.8903846153846157,0.9650147928994084,0.919896449704142,0.9241124260355031,0.8153846153846154,0.8211538461538461,0.7884615384615384
sen,0.8538461538461537,0.9230769230769231,0.8538461538461537,0.926923076923077,0.7538461538461538,0.8538461538461537,0.7846153846153846,0.7538461538461538,0.6923076923076924
spec,0.926923076923077,0.9230769230769231,0.926923076923077,0.9230769230769231,0.9384615384615385,0.926923076923077,0.846153846153846,0.8884615384615385,0.8846153846153848
mcc,0.7828921161051561,0.846153846153846,0.7828921161051561,0.850065502814204,0.7069272115129045,0.7828921161051561,0.6354088607306096,0.6493968512958158,0.5878963512522154
f1_score,0.8861176470588233,0.9230769230769231,0.8861176470588233,0.9251088534107403,0.8296475564727184,0.8861176470588233,0.8108418707513481,0.8063195982157184,0.7659574468085106
